10.1371/journal.pone.0000078
10.1371/journal.pone.0006187
10.1371/journal.pone.0009612
10.1371/journal.pone.0010073
10.1371/journal.pone.0010616
10.1371/journal.pone.0010668
10.1371/journal.pone.0011554
10.1371/journal.pone.0011646
10.1371/journal.pone.0012946
10.1371/journal.pone.0013015
10.1371/journal.pone.0000711
10.1371/journal.pone.0001845
10.1371/journal.pone.0009941
10.1371/journal.pone.0011698
10.1371/journal.pone.0012161
10.1371/journal.pone.0012881
10.1371/journal.pone.0000402
10.1371/journal.pone.0000539
10.1371/journal.pone.0000949
10.1371/journal.pone.0001008
10.1371/journal.pone.0001017
10.1371/journal.pone.0001431
10.1371/journal.pone.0001439
10.1371/journal.pone.0002156
10.1371/journal.pone.0002160
10.1371/journal.pone.0002480
10.1371/journal.pone.0002586
10.1371/journal.pone.0002702
10.1371/journal.pone.0002771
10.1371/journal.pone.0003006
10.1371/journal.pone.0003128
10.1371/journal.pone.0003233
10.1371/journal.pone.0003350
10.1371/journal.pone.0003436
10.1371/journal.pone.0003446
10.1371/journal.pone.0003489
10.1371/journal.pone.0003546
10.1371/journal.pone.0003715
10.1371/journal.pone.0003718
10.1371/journal.pone.0003836
10.1371/journal.pone.0003902
10.1371/journal.pone.0004022
10.1371/journal.pone.0004065
10.1371/journal.pone.0004141
10.1371/journal.pone.0004140
10.1371/journal.pone.0004279
10.1371/journal.pone.0004462
10.1371/journal.pone.0004570
10.1371/journal.pone.0004602
10.1371/journal.pone.0004678
10.1371/journal.pone.0004700
10.1371/journal.pone.0004703
10.1371/journal.pone.0004929
10.1371/journal.pone.0004983
10.1371/journal.pone.0005014
10.1371/journal.pone.0005102
10.1371/journal.pone.0005377
10.1371/journal.pone.0005487
10.1371/journal.pone.0005632
10.1371/journal.pone.0005653
10.1371/journal.pone.0005941
10.1371/journal.pone.0005964
10.1371/journal.pone.0006035
10.1371/journal.pone.0006140
10.1371/journal.pone.0006253
10.1371/journal.pone.0006392
10.1371/journal.pone.0006487
10.1371/journal.pone.0006560
10.1371/journal.pone.0006587
10.1371/journal.pone.0006731
10.1371/journal.pone.0006802
10.1371/journal.pone.0006807
10.1371/journal.pone.0006878
10.1371/journal.pone.0006917
10.1371/journal.pone.0007096
10.1371/journal.pone.0007324
10.1371/journal.pone.0007400
10.1371/journal.pone.0007460
10.1371/journal.pone.0007483
10.1371/journal.pone.0008296
10.1371/journal.pone.0008562
10.1371/journal.pone.0008748
10.1371/journal.pone.0008895
10.1371/journal.pone.0008923
10.1371/journal.pone.0009100
10.1371/journal.pone.0009120
10.1371/journal.pone.0009185
10.1371/journal.pone.0009509
10.1371/journal.pone.0009559
10.1371/journal.pone.0009534
10.1371/journal.pone.0009677
10.1371/journal.pone.0009824
10.1371/journal.pone.0009860
10.1371/journal.pone.0009904
10.1371/journal.pone.0009928
10.1371/journal.pone.0010114
10.1371/journal.pone.0010378
10.1371/journal.pone.0010676
10.1371/journal.pone.0011188
10.1371/journal.pone.0011294
10.1371/journal.pone.0011390
10.1371/journal.pone.0011460
10.1371/journal.pone.0011430
10.1371/journal.pone.0011648
10.1371/journal.pone.0011500
10.1371/journal.pone.0011753
10.1371/journal.pone.0011785
10.1371/journal.pone.0011832
10.1371/journal.pone.0012125
10.1371/journal.pone.0012210
10.1371/journal.pone.0012327
10.1371/journal.pone.0012380
10.1371/journal.pone.0012431
10.1371/journal.pone.0012480
10.1371/journal.pone.0012565
10.1371/journal.pone.0012625
10.1371/journal.pone.0012767
10.1371/journal.pone.0012852
10.1371/journal.pone.0012813
10.1371/journal.pone.0012899
10.1371/journal.pone.0012977
10.1371/journal.pone.0013195
10.1371/journal.pone.0013635
10.1371/journal.pone.0013666
10.1371/journal.pone.0013684
10.1371/journal.pone.0013685
10.1371/journal.pone.0013845
10.1371/journal.pone.0013887
10.1371/journal.pone.0013969
10.1371/journal.pone.0014163
10.1371/journal.pone.0014354
10.1371/journal.pone.0014308
10.1371/journal.pone.0014436
10.1371/journal.pone.0014508
10.1371/journal.pone.0014509
10.1371/journal.pone.0014597
10.1371/journal.pone.0014691
10.1371/journal.pone.0014717
10.1371/journal.pone.0000063
10.1371/journal.pone.0000140
10.1371/journal.pone.0000207
10.1371/journal.pone.0000258
10.1371/journal.pone.0000499
10.1371/journal.pone.0000672
10.1371/journal.pone.0000686
10.1371/journal.pone.0000929
10.1371/journal.pone.0001139
10.1371/journal.pone.0001415
10.1371/journal.pone.0001515
10.1371/journal.pone.0001615
10.1371/journal.pone.0001799
10.1371/journal.pone.0001957
10.1371/journal.pone.0002157
10.1371/journal.pone.0002332
10.1371/journal.pone.0002465
10.1371/journal.pone.0002502
10.1371/journal.pone.0002837
10.1371/journal.pone.0002931
10.1371/journal.pone.0003806
10.1371/journal.pone.0003881
10.1371/journal.pone.0004385
10.1371/journal.pone.0004993
10.1371/journal.pone.0005261
10.1371/journal.pone.0005511
10.1371/journal.pone.0005600
10.1371/journal.pone.0006199
10.1371/journal.pone.0006452
10.1371/journal.pone.0006825
10.1371/journal.pone.0006861
10.1371/journal.pone.0006887
10.1371/journal.pone.0007843
10.1371/journal.pone.0008267
10.1371/journal.pone.0008273
10.1371/journal.pone.0008677
10.1371/journal.pone.0009236
10.1371/journal.pone.0009733
10.1371/journal.pone.0010076
10.1371/journal.pone.0010095
10.1371/journal.pone.0010188
10.1371/journal.pone.0010738
10.1371/journal.pone.0011063
10.1371/journal.pone.0011221
10.1371/journal.pone.0011369
10.1371/journal.pone.0011510
10.1371/journal.pone.0011722
10.1371/journal.pone.0012321
10.1371/journal.pone.0012374
10.1371/journal.pone.0012916
10.1371/journal.pone.0012900
10.1371/journal.pone.0013113
10.1371/journal.pone.0013237
10.1371/journal.pone.0013324
10.1371/journal.pone.0013436
10.1371/journal.pone.0013598
10.1371/journal.pone.0015502
10.1371/journal.pone.0014166
10.1371/journal.pone.0015143
10.1371/journal.pone.0015464
10.1371/journal.pone.0015229
10.1371/journal.pone.0014295
10.1371/journal.pone.0015118
10.1371/journal.pone.0015570
10.1371/journal.pone.0015659
10.1371/journal.pone.0015465
10.1371/journal.pone.0015284
10.1371/journal.pone.0015363
10.1371/journal.pone.0015734
10.1371/journal.pone.0014245
10.1371/journal.pone.0015584
10.1371/journal.pone.0015685
10.1371/journal.pone.0015822
10.1371/journal.pone.0015829
10.1371/journal.pone.0016057
10.1371/journal.pone.0016055
10.1371/journal.pone.0015683
10.1371/journal.pone.0015892
10.1371/journal.pone.0016050
10.1371/journal.pone.0016063
10.1371/journal.pone.0016111
10.1371/journal.pone.0016371
10.1371/journal.pone.0016502
10.1371/journal.pone.0016238
10.1371/journal.pone.0016354
10.1371/journal.pone.0016361
10.1371/journal.pone.0016491
10.1371/journal.pone.0016558
10.1371/journal.pone.0016230
10.1371/journal.pone.0016484
10.1371/journal.pone.0016552
10.1371/journal.pone.0016584
10.1371/journal.pone.0016834
10.1371/journal.pone.0017033
10.1371/journal.pone.0016716
10.1371/journal.pone.0016893
10.1371/journal.pone.0016962
10.1371/journal.pone.0016918
10.1371/journal.pone.0016848
10.1371/journal.pone.0016793
10.1371/journal.pone.0016457
10.1371/journal.pone.0017281
10.1371/journal.pone.0016311
10.1371/journal.pone.0016763
10.1371/journal.pone.0016854
10.1371/journal.pone.0016935
10.1371/journal.pone.0017407
10.1371/journal.pone.0017430
10.1371/journal.pone.0017395
10.1371/journal.pone.0016909
10.1371/journal.pone.0017050
10.1371/journal.pone.0017467
10.1371/journal.pone.0017024
10.1371/journal.pone.0017488
10.1371/journal.pone.0017528
10.1371/journal.pone.0017567
10.1371/journal.pone.0017342
10.1371/journal.pone.0017622
10.1371/journal.pone.0017476
10.1371/journal.pone.0017506
10.1371/journal.pone.0017516
10.1371/journal.pone.0017828
10.1371/journal.pone.0017760
10.1371/journal.pone.0017804
10.1371/journal.pone.0017686
10.1371/journal.pone.0017746
10.1371/journal.pone.0017903
10.1371/journal.pone.0017993
10.1371/journal.pone.0018057
10.1371/journal.pone.0017323
10.1371/journal.pone.0016606
10.1371/journal.pone.0017399
10.1371/journal.pone.0017527
10.1371/journal.pone.0018143
10.1371/journal.pone.0018338
10.1371/journal.pone.0018071
10.1371/journal.pone.0018320
10.1371/journal.pone.0017656
10.1371/journal.pone.0018639
10.1371/journal.pone.0015274
10.1371/journal.pone.0018654
10.1371/journal.pone.0017497
10.1371/journal.pone.0018466
10.1371/journal.pone.0018790
10.1371/journal.pone.0018770
10.1371/journal.pone.0018732
10.1371/journal.pone.0018563
10.1371/journal.pone.0018875
10.1371/journal.pone.0018879
10.1371/journal.pone.0018977
10.1371/journal.pone.0018672
10.1371/journal.pone.0017473
10.1371/journal.pone.0019220
10.1371/journal.pone.0019173
10.1371/journal.pone.0019403
10.1371/journal.pone.0019043
10.1371/journal.pone.0019086
10.1371/journal.pone.0019116
10.1371/journal.pone.0019199
10.1371/journal.pone.0019435
10.1371/journal.pone.0018997
10.1371/journal.pone.0019473
10.1371/journal.pone.0018946
10.1371/journal.pone.0019602
10.1371/journal.pone.0019479
10.1371/journal.pone.0019577
10.1371/journal.pone.0018998
10.1371/journal.pone.0019438
10.1371/journal.pone.0019476
10.1371/journal.pone.0019487
10.1371/journal.pone.0019706
10.1371/journal.pone.0019837
10.1371/journal.pone.0019853
10.1371/journal.pone.0019997
10.1371/journal.pone.0019960
10.1371/journal.pone.0019502
10.1371/journal.pone.0019514
10.1371/journal.pone.0019667
10.1371/journal.pone.0020094
10.1371/journal.pone.0020314
10.1371/journal.pone.0019653
10.1371/journal.pone.0020168
10.1371/journal.pone.0020155
10.1371/journal.pone.0020190
10.1371/journal.pone.0019576
10.1371/journal.pone.0019795
10.1371/journal.pone.0019913
10.1371/journal.pone.0020018
10.1371/journal.pone.0020453
10.1371/journal.pone.0020233
10.1371/journal.pone.0020714
10.1371/journal.pone.0018560
10.1371/journal.pone.0020578
10.1371/journal.pone.0020819
10.1371/journal.pone.0020407
10.1371/journal.pone.0020990
10.1371/journal.pone.0021066
10.1371/journal.pone.0020689
10.1371/journal.pone.0020981
10.1371/journal.pone.0021033
10.1371/journal.pone.0021079
10.1371/journal.pone.0020699
10.1371/journal.pone.0020421
10.1371/journal.pone.0021016
10.1371/journal.pone.0021363
10.1371/journal.pone.0021510
10.1371/journal.pone.0021278
10.1371/journal.pone.0021530
10.1371/journal.pone.0021537
10.1371/journal.pone.0021567
10.1371/journal.pone.0021725
10.1371/journal.pone.0021295
10.1371/journal.pone.0021609
10.1371/journal.pone.0021936
10.1371/journal.pone.0021943
10.1371/journal.pone.0021892
10.1371/journal.pone.0022185
10.1371/journal.pone.0022221
10.1371/journal.pone.0022050
10.1371/journal.pone.0022083
10.1371/journal.pone.0022113
10.1371/journal.pone.0021764
10.1371/journal.pone.0022198
10.1371/journal.pone.0022205
10.1371/journal.pone.0021110
10.1371/journal.pone.0021773
10.1371/journal.pone.0022505
10.1371/journal.pone.0022145
10.1371/journal.pone.0022173
10.1371/journal.pone.0022240
10.1371/journal.pone.0022472
10.1371/journal.pone.0022433
10.1371/journal.pone.0022591
10.1371/journal.pone.0022515
10.1371/journal.pone.0022701
10.1371/journal.pone.0022424
10.1371/journal.pone.0022740
10.1371/journal.pone.0022805
10.1371/journal.pone.0022658
10.1371/journal.pone.0022729
10.1371/journal.pone.0022813
10.1371/journal.pone.0022869
10.1371/journal.pone.0022834
10.1371/journal.pone.0022878
10.1371/journal.pone.0023006
10.1371/journal.pone.0022985
10.1371/journal.pone.0023162
10.1371/journal.pone.0023339
10.1371/journal.pone.0022311
10.1371/journal.pone.0022926
10.1371/journal.pone.0023152
10.1371/journal.pone.0023259
10.1371/journal.pone.0022041
10.1371/journal.pone.0022396
10.1371/journal.pone.0023002
10.1371/journal.pone.0023398
10.1371/journal.pone.0022686
10.1371/journal.pone.0022906
10.1371/journal.pone.0023047
10.1371/journal.pone.0023201
10.1371/journal.pone.0022687
10.1371/journal.pone.0023601
10.1371/journal.pone.0022972
10.1371/journal.pone.0023068
10.1371/journal.pone.0023767
10.1371/journal.pone.0024011
10.1371/journal.pone.0023744
10.1371/journal.pone.0023757
10.1371/journal.pone.0023768
10.1371/journal.pone.0024062
10.1371/journal.pone.0023717
10.1371/journal.pone.0024025
10.1371/journal.pone.0023958
10.1371/journal.pone.0024065
10.1371/journal.pone.0024005
10.1371/journal.pone.0024280
10.1371/journal.pone.0023879
10.1371/journal.pone.0024337
10.1371/journal.pone.0023942
10.1371/journal.pone.0024165
10.1371/journal.pone.0024580
10.1371/journal.pone.0024449
10.1371/journal.pone.0024540
10.1371/journal.pone.0024755
10.1371/journal.pone.0024318
10.1371/journal.pone.0024560
10.1371/journal.pone.0024587
10.1371/journal.pone.0001744
10.1371/journal.pone.0002603
10.1371/journal.pone.0003015
10.1371/journal.pone.0003080
10.1371/journal.pone.0003202
10.1371/journal.pone.0004740
10.1371/journal.pone.0006173
10.1371/journal.pone.0007042
10.1371/journal.pone.0007781
10.1371/journal.pone.0008320
10.1371/journal.pone.0008608
10.1371/journal.pone.0008967
10.1371/journal.pone.0009319
10.1371/journal.pone.0009617
10.1371/journal.pone.0010440
10.1371/journal.pone.0010454
10.1371/journal.pone.0010835
10.1371/journal.pone.0012449
10.1371/journal.pone.0013912
10.1371/journal.pone.0013832
10.1371/journal.pone.0014448
10.1371/journal.pone.0000208
10.1371/journal.pone.0000233
10.1371/journal.pone.0000521
10.1371/journal.pone.0000751
10.1371/journal.pone.0000870
10.1371/journal.pone.0000938
10.1371/journal.pone.0001548
10.1371/journal.pone.0001822
10.1371/journal.pone.0002447
10.1371/journal.pone.0003039
10.1371/journal.pone.0004010
10.1371/journal.pone.0004311
10.1371/journal.pone.0005345
10.1371/journal.pone.0005750
10.1371/journal.pone.0006364
10.1371/journal.pone.0009278
10.1371/journal.pone.0010518
10.1371/journal.pone.0010761
10.1371/journal.pone.0011395
10.1371/journal.pone.0012569
10.1371/journal.pone.0013065
10.1371/journal.pone.0005239
10.1371/journal.pone.0005333
10.1371/journal.pone.0008657
10.1371/journal.pone.0013913
10.1371/journal.pone.0014569
10.1371/journal.pone.0001124
10.1371/journal.pone.0001408
10.1371/journal.pone.0002331
10.1371/journal.pone.0003333
10.1371/journal.pone.0003853
10.1371/journal.pone.0004016
10.1371/journal.pone.0006262
10.1371/journal.pone.0006324
10.1371/journal.pone.0007473
10.1371/journal.pone.0008652
10.1371/journal.pone.0008878
10.1371/journal.pone.0008907
10.1371/journal.pone.0008932
10.1371/journal.pone.0010821
10.1371/journal.pone.0010869
10.1371/journal.pone.0011073
10.1371/journal.pone.0011874
10.1371/journal.pone.0011891
10.1371/journal.pone.0013299
10.1371/journal.pone.0013794
10.1371/journal.pone.0014395
10.1371/journal.pone.0014696
10.1371/journal.pone.0014735
10.1371/journal.pone.0014755
10.1371/journal.pone.0014806
10.1371/journal.pone.0000193
10.1371/journal.pone.0000747
10.1371/journal.pone.0000908
10.1371/journal.pone.0001041
10.1371/journal.pone.0001736
10.1371/journal.pone.0002007
10.1371/journal.pone.0002011
10.1371/journal.pone.0002154
10.1371/journal.pone.0002284
10.1371/journal.pone.0002687
10.1371/journal.pone.0002738
10.1371/journal.pone.0002744
10.1371/journal.pone.0003573
10.1371/journal.pone.0003741
10.1371/journal.pone.0004601
10.1371/journal.pone.0004767
10.1371/journal.pone.0004826
10.1371/journal.pone.0004866
10.1371/journal.pone.0005111
10.1371/journal.pone.0005215
10.1371/journal.pone.0005252
10.1371/journal.pone.0005316
10.1371/journal.pone.0005417
10.1371/journal.pone.0005461
10.1371/journal.pone.0005695
10.1371/journal.pone.0005794
10.1371/journal.pone.0006160
10.1371/journal.pone.0006164
10.1371/journal.pone.0007322
10.1371/journal.pone.0007999
10.1371/journal.pone.0008465
10.1371/journal.pone.0008776
10.1371/journal.pone.0009157
10.1371/journal.pone.0009839
10.1371/journal.pone.0010322
10.1371/journal.pone.0010346
10.1371/journal.pone.0010360
10.1371/journal.pone.0010653
10.1371/journal.pone.0009207
10.1371/journal.pone.0010831
10.1371/journal.pone.0010957
10.1371/journal.pone.0010960
10.1371/journal.pone.0011064
10.1371/journal.pone.0011212
10.1371/journal.pone.0011250
10.1371/journal.pone.0011543
10.1371/journal.pone.0011790
10.1371/journal.pone.0011938
10.1371/journal.pone.0011968
10.1371/journal.pone.0012053
10.1371/journal.pone.0012042
10.1371/journal.pone.0012113
10.1371/journal.pone.0012114
10.1371/journal.pone.0012182
10.1371/journal.pone.0012553
10.1371/journal.pone.0012575
10.1371/journal.pone.0012990
10.1371/journal.pone.0013258
10.1371/journal.pone.0013285
10.1371/journal.pone.0013456
10.1371/journal.pone.0013581
10.1371/journal.pone.0013686
10.1371/journal.pone.0013908
10.1371/journal.pone.0014115
10.1371/journal.pone.0014461
10.1371/journal.pone.0014690
10.1371/journal.pone.0000593
10.1371/journal.pone.0001341
10.1371/journal.pone.0014615
10.1371/journal.pone.0000118
10.1371/journal.pone.0000184
10.1371/journal.pone.0000556
10.1371/journal.pone.0000600
10.1371/journal.pone.0000634
10.1371/journal.pone.0000868
10.1371/journal.pone.0000897
10.1371/journal.pone.0000960
10.1371/journal.pone.0001495
10.1371/journal.pone.0001629
10.1371/journal.pone.0001676
10.1371/journal.pone.0001907
10.1371/journal.pone.0002073
10.1371/journal.pone.0002441
10.1371/journal.pone.0002751
10.1371/journal.pone.0002832
10.1371/journal.pone.0002897
10.1371/journal.pone.0002999
10.1371/journal.pone.0003047
10.1371/journal.pone.0003401
10.1371/journal.pone.0003930
10.1371/journal.pone.0004111
10.1371/journal.pone.0004148
10.1371/journal.pone.0004217
10.1371/journal.pone.0004735
10.1371/journal.pone.0005214
10.1371/journal.pone.0005458
10.1371/journal.pone.0005460
10.1371/journal.pone.0005962
10.1371/journal.pone.0006303
10.1371/journal.pone.0007319
10.1371/journal.pone.0007351
10.1371/journal.pone.0007378
10.1371/journal.pone.0007345
10.1371/journal.pone.0007504
10.1371/journal.pone.0007595
10.1371/journal.pone.0007623
10.1371/journal.pone.0007672
10.1371/journal.pone.0007802
10.1371/journal.pone.0007801
10.1371/journal.pone.0007852
10.1371/journal.pone.0007921
10.1371/journal.pone.0008195
10.1371/journal.pone.0008253
10.1371/journal.pone.0008336
10.1371/journal.pone.0008606
10.1371/journal.pone.0008685
10.1371/journal.pone.0008708
10.1371/journal.pone.0008711
10.1371/journal.pone.0008823
10.1371/journal.pone.0008901
10.1371/journal.pone.0008957
10.1371/journal.pone.0008993
10.1371/journal.pone.0009012
10.1371/journal.pone.0009117
10.1371/journal.pone.0009194
10.1371/journal.pone.0009264
10.1371/journal.pone.0009324
10.1371/journal.pone.0009419
10.1371/journal.pone.0009650
10.1371/journal.pone.0009565
10.1371/journal.pone.0009845
10.1371/journal.pone.0009957
10.1371/journal.pone.0009980
10.1371/journal.pone.0010363
10.1371/journal.pone.0010403
10.1371/journal.pone.0010416
10.1371/journal.pone.0009801
10.1371/journal.pone.0010660
10.1371/journal.pone.0010688
10.1371/journal.pone.0010898
10.1371/journal.pone.0010950
10.1371/journal.pone.0010971
10.1371/journal.pone.0010948
10.1371/journal.pone.0011174
10.1371/journal.pone.0011362
10.1371/journal.pone.0011745
10.1371/journal.pone.0011899
10.1371/journal.pone.0011916
10.1371/journal.pone.0012110
10.1371/journal.pone.0011958
10.1371/journal.pone.0011664
10.1371/journal.pone.0011954
10.1371/journal.pone.0011967
10.1371/journal.pone.0012000
10.1371/journal.pone.0012299
10.1371/journal.pone.0012346
10.1371/journal.pone.0012568
10.1371/journal.pone.0012604
10.1371/journal.pone.0012549
10.1371/journal.pone.0012721
10.1371/journal.pone.0012854
10.1371/journal.pone.0012937
10.1371/journal.pone.0013088
10.1371/journal.pone.0013104
10.1371/journal.pone.0013110
10.1371/journal.pone.0013206
10.1371/journal.pone.0013369
10.1371/journal.pone.0013531
